Tweet Id,Text,Sentiment,UTC,Created At,Favorites,Retweets,
1631032055483232258,Knightraas set deserves a spot at RAS this season,,2023-03-01T20:41:59.000Z,Wed Mar 01 20:41:59 +0000 2023,4,0,
1631032037229608961,Taaza livestream did teams dirty I watched the performances in person and i can say with confidence that all the placings were deserved and make sense.,,2023-03-01T20:41:55.000Z,Wed Mar 01 20:41:55 +0000 2023,0,0,
1631032010293809152,Both Shreya’s on philthy raas absolutely KILLED it on stage,,2023-03-01T20:41:49.000Z,Wed Mar 01 20:41:49 +0000 2023,1,0,
1631031990630903809,mania was 2 weeks ago but adi was SOOOO HOTTT hmll,,2023-03-01T20:41:44.000Z,Wed Mar 01 20:41:44 +0000 2023,0,0,
1631031971123195904,Why does everyone on philthy look hot as fuck,,2023-03-01T20:41:39.000Z,Wed Mar 01 20:41:39 +0000 2023,1,0,
1631031952882163712,VCU’s male liaision at GTR😍,,2023-03-01T20:41:35.000Z,Wed Mar 01 20:41:35 +0000 2023,1,0,
1631031929775718401,ats is more stacked than masti wtf,,2023-03-01T20:41:29.000Z,Wed Mar 01 20:41:29 +0000 2023,0,0,
1631031907046797312,@hooraas  who makes your costumes they are freakin beautiful,,2023-03-01T20:41:24.000Z,Wed Mar 01 20:41:24 +0000 2023,0,0,
1631031838528659457,WHAT IN THE HELL GTR VIDS ARE ALREADY OUT I love landed media,,2023-03-01T20:41:08.000Z,Wed Mar 01 20:41:08 +0000 2023,3,0,
1631031815891988480,nothing warms my heart like being called a “low priority team” so sweet taaza 🤎,,2023-03-01T20:41:02.000Z,Wed Mar 01 20:41:02 +0000 2023,0,0,
1631031783910432768,Philthy raas really had the zaza at taaza,,2023-03-01T20:40:55.000Z,Wed Mar 01 20:40:55 +0000 2023,8,0,
1631031764247539712,Some of y’all skiing ❄️ before performing? Please just drink a Red Bull don’t die for raas,,2023-03-01T20:40:50.000Z,Wed Mar 01 20:40:50 +0000 2023,0,0,
1631031736464474112,Heard CMU built an AI assistant to create their formations 🦿,,2023-03-01T20:40:43.000Z,Wed Mar 01 20:40:43 +0000 2023,8,0,
1631031715186753536,If the completions want to monogram stuff so bad personalize my chipotle order and do some latte art. I don’t want more alibaba peaked in college sock holders,,2023-03-01T20:40:38.000Z,Wed Mar 01 20:40:38 +0000 2023,0,0,
1631031693581905921,Hooraas please do a version of “My Pony” with Ponni she’s so mother,,2023-03-01T20:40:33.000Z,Wed Mar 01 20:40:33 +0000 2023,0,0,
1631031674090946562,Himani is the sweetest person ever,,2023-03-01T20:40:28.000Z,Wed Mar 01 20:40:28 +0000 2023,0,0,
1631031656713973760,jeopardy for the witching hour before placing are announced. or family feud with west coast and east coast teams.,,2023-03-01T20:40:24.000Z,Wed Mar 01 20:40:24 +0000 2023,2,0,
1631031636589699073,GT optimizing props with walkie talkies is so camp. Someone get them laid.,,2023-03-01T20:40:19.000Z,Wed Mar 01 20:40:19 +0000 2023,0,0,
1631031613315489793,Hooras please do a thirst trap of your dancers next,,2023-03-01T20:40:14.000Z,Wed Mar 01 20:40:14 +0000 2023,0,0,
1631031591853228032,"Yes, Entouraas was robbed (of their high knees and energy)",,2023-03-01T20:40:09.000Z,Wed Mar 01 20:40:09 +0000 2023,2,0,
1631031477885632513,Taaza broke just as many health code violations as their AP avenue. Homemade food should not be allowed.,,2023-03-01T20:39:42.000Z,Wed Mar 01 20:39:42 +0000 2023,0,0,
1631031449813147648,the freshie from ric raas holyyyyy🤭🤭,,2023-03-01T20:39:35.000Z,Wed Mar 01 20:39:35 +0000 2023,7,0,
1631031427696562177,Can Taaza change their cheesy ass slogan I don’t wanna wear “fresh vibes fresher talent” no more!,,2023-03-01T20:39:30.000Z,Wed Mar 01 20:39:30 +0000 2023,1,0,
1631031406716657664,With the amount of changes UCF has made to their set in such a short amount of time… Makes them scary for their final comp!!! IM ROOTING FOR YOU UCF,,2023-03-01T20:39:25.000Z,Wed Mar 01 20:39:25 +0000 2023,5,0,
1631031385355071488,"Congratulations to all the teams whose season just ended, it was amazing to watch you all on stage -alumni &lt;3",,2023-03-01T20:39:20.000Z,Wed Mar 01 20:39:20 +0000 2023,7,0,
1631031352622735360,Uva costumes go crazy,,2023-03-01T20:39:12.000Z,Wed Mar 01 20:39:12 +0000 2023,1,0,
1631031303914102787,"Did vcu leave ap early?? I was trying to find them, they weren’t there? Talking about the girls",,2023-03-01T20:39:00.000Z,Wed Mar 01 20:39:00 +0000 2023,1,0,
1631031275179098113,cornell is too sweet,,2023-03-01T20:38:53.000Z,Wed Mar 01 20:38:53 +0000 2023,6,0,
1631031255377801217,gtr guy mc was too busy with the girl mc to notice anyone else🥺,,2023-03-01T20:38:49.000Z,Wed Mar 01 20:38:49 +0000 2023,0,0,
1631031230111289344,IU guys kinda cute ngl,,2023-03-01T20:38:43.000Z,Wed Mar 01 20:38:43 +0000 2023,0,0,
1631031211547328512,msuuuuuuuuu,,2023-03-01T20:38:38.000Z,Wed Mar 01 20:38:38 +0000 2023,1,0,
1631031189917286400,"saw rcr head liaisons at gtr, WE LOVE U GUYS, anchal supporting with a broken leg and seeing harni dance on stage, both go CRAZY🥵🙈",,2023-03-01T20:38:33.000Z,Wed Mar 01 20:38:33 +0000 2023,9,0,
1631031167666487296,Gtr mixer pick up line thing was so funny,,2023-03-01T20:38:28.000Z,Wed Mar 01 20:38:28 +0000 2023,0,0,
1631031148532076545,Bataaka nu shak giving out bataakas is too cute,,2023-03-01T20:38:23.000Z,Wed Mar 01 20:38:23 +0000 2023,2,0,
1631031126675570688,Washu fireeeee,,2023-03-01T20:38:18.000Z,Wed Mar 01 20:38:18 +0000 2023,1,0,
1631031110170984448,"I was on the elevator with vcu not knowing they were vcu, but they were so sweet about their placing, love teams that are not cocky, they’re so genuine",,2023-03-01T20:38:14.000Z,Wed Mar 01 20:38:14 +0000 2023,10,0,
1631031089593741313,"I assure you not a single hookup or number exchange at gtr is going anywhere, all these hoes are straight horny af, that’s it.",,2023-03-01T20:38:09.000Z,Wed Mar 01 20:38:09 +0000 2023,0,0,
1631031066399211523,What happen to just dancing at ap? Tired of whores making out in every corner,,2023-03-01T20:38:03.000Z,Wed Mar 01 20:38:03 +0000 2023,0,0,
1631031044593041409,"Vcu girls are so fine AND THEY CAN DANCE?? And they’re so sweet, one of the nicest teams this weekend. You’re coming home with me, wifey material fr🤭",,2023-03-01T20:37:58.000Z,Wed Mar 01 20:37:58 +0000 2023,7,0,
1631031010619183104,Anand from Philadelphia raas is so babygirl,,2023-03-01T20:37:50.000Z,Wed Mar 01 20:37:50 +0000 2023,2,0,
1631030990595588096,Yes we know it’s spelled Krishan. We’re talking about lil krishin,,2023-03-01T20:37:45.000Z,Wed Mar 01 20:37:45 +0000 2023,0,0,
1631030962686656513,why is RAS always drinking at comps but never drinking with the teams,,2023-03-01T20:37:39.000Z,Wed Mar 01 20:37:39 +0000 2023,0,0,
1631030940796612608,Rooting for uva 🤝 vcu,,2023-03-01T20:37:34.000Z,Wed Mar 01 20:37:34 +0000 2023,3,0,
1631030903752527873,Uva getting second even after losing their good dancers😮‍💨,,2023-03-01T20:37:25.000Z,Wed Mar 01 20:37:25 +0000 2023,0,0,
1631030884622286848,potato sabji gotta change their name bro,,2023-03-01T20:37:20.000Z,Wed Mar 01 20:37:20 +0000 2023,0,0,
1631030860647653378,"Taaza I’m traumatized by you, worst comp I’ve ever experienced",,2023-03-01T20:37:14.000Z,Wed Mar 01 20:37:14 +0000 2023,0,0,
1631030822731141120,"Gtr board was mid, hitting up rcr board again😩🙏🏽",,2023-03-01T20:37:05.000Z,Wed Mar 01 20:37:05 +0000 2023,0,0,
1631030803210838016,"Uva girls are so sweet, the guys are a little douche like but balance I guess. Except that once cutie who was actively making an effort to talk to other teams, average height, light skin, curly hair, CUTIE",,2023-03-01T20:37:01.000Z,Wed Mar 01 20:37:01 +0000 2023,0,0,
1631030784655253504,Uva is so hype,,2023-03-01T20:36:56.000Z,Wed Mar 01 20:36:56 +0000 2023,0,0,
1631030767861248000,"Gtr overall, 7/10, nice merch",,2023-03-01T20:36:52.000Z,Wed Mar 01 20:36:52 +0000 2023,0,0,
1631030752006770689,Gtr hotel too cute,,2023-03-01T20:36:49.000Z,Wed Mar 01 20:36:49 +0000 2023,1,0,
1631030704745349120,Where was gtr mixer committee,,2023-03-01T20:36:37.000Z,Wed Mar 01 20:36:37 +0000 2023,0,0,
1631030686869225472,vcu new song choreo gas😮‍💨😮‍💨😮‍💨 also praying my team learns your girls solo,,2023-03-01T20:36:33.000Z,Wed Mar 01 20:36:33 +0000 2023,7,0,
1631030661376278528,Taaza board so unnecessarily rude and had no idea how to run show,,2023-03-01T20:36:27.000Z,Wed Mar 01 20:36:27 +0000 2023,0,0,
1631030643508523009,Ashna patel saved taaza,,2023-03-01T20:36:23.000Z,Wed Mar 01 20:36:23 +0000 2023,18,0,
1631030629369548800,"vcu had so much energy, LOVED WATCHING YOU GUYS",,2023-03-01T20:36:19.000Z,Wed Mar 01 20:36:19 +0000 2023,6,0,
1631030597517975554,shraavani from knightraas is so pretty how is she real,,2023-03-01T20:36:12.000Z,Wed Mar 01 20:36:12 +0000 2023,0,0,
1631030581051129856,Gtr having 4 directors crazy,,2023-03-01T20:36:08.000Z,Wed Mar 01 20:36:08 +0000 2023,0,0,
1631030543549861890,umd or gator should have placed no question taaza wack,,2023-03-01T20:35:59.000Z,Wed Mar 01 20:35:59 +0000 2023,0,0,
1631030525317230595,Why were the gtr liaisons not with their teams??? We just wanted to be friends guys,,2023-03-01T20:35:54.000Z,Wed Mar 01 20:35:54 +0000 2023,0,0,
1631030503813050368,all the teams at gtr were extremely nice,,2023-03-01T20:35:49.000Z,Wed Mar 01 20:35:49 +0000 2023,3,0,
1631030487522369538,"So proud of vcu, seeing them grow these past couple years really makes me happy",,2023-03-01T20:35:45.000Z,Wed Mar 01 20:35:45 +0000 2023,9,0,
1631030464667615232,Gtr food was good,,2023-03-01T20:35:40.000Z,Wed Mar 01 20:35:40 +0000 2023,1,0,
1631030448179793920,"Wtf was gtr after party. Straight shitshow. Where was bollywood music. Some teams didn’t even know the ap was upstairs, ridiculous",,2023-03-01T20:35:36.000Z,Wed Mar 01 20:35:36 +0000 2023,0,0,
1631030426516213760,"vcu girls clean up so nice, from raas fits to ap🙈👀",,2023-03-01T20:35:31.000Z,Wed Mar 01 20:35:31 +0000 2023,7,0,
1631030405540478976,Wtf was the props u-haul shit at gtr,,2023-03-01T20:35:26.000Z,Wed Mar 01 20:35:26 +0000 2023,1,0,
1631030388876529664,Why was gtr practice and tech time 20 mins????,,2023-03-01T20:35:22.000Z,Wed Mar 01 20:35:22 +0000 2023,0,0,
1631030370841006080,The hotel having breakfast was such a clutch,,2023-03-01T20:35:18.000Z,Wed Mar 01 20:35:18 +0000 2023,5,0,
1631030348384722946,teams with bad sportsmanship actually make me so sad,,2023-03-01T20:35:12.000Z,Wed Mar 01 20:35:12 +0000 2023,1,0,
1631030312405966848,why did washu pull up to mixer in suits,,2023-03-01T20:35:04.000Z,Wed Mar 01 20:35:04 +0000 2023,3,0,
1631030261608751112,gw didn’t place but you guys KILLED IT,,2023-03-01T20:34:52.000Z,Wed Mar 01 20:34:52 +0000 2023,3,0,
1631030245565546496,"remember last year when uva and vcu didn’t get along, fast forward to this weekend them hyping each other UPP. love that for them",,2023-03-01T20:34:48.000Z,Wed Mar 01 20:34:48 +0000 2023,2,0,
1631030223050543104,"seeing rcr board members as dancers, THEY GO CRAZY",,2023-03-01T20:34:42.000Z,Wed Mar 01 20:34:42 +0000 2023,7,0,
1631030207120564224,we love GDUBBB - VCU,,2023-03-01T20:34:39.000Z,Wed Mar 01 20:34:39 +0000 2023,8,0,
1631030184173531136,bruhhh umd so robbed,,2023-03-01T20:34:33.000Z,Wed Mar 01 20:34:33 +0000 2023,0,0,
1631030160085635073,There were four manual overrides at DRD…,,2023-03-01T20:34:27.000Z,Wed Mar 01 20:34:27 +0000 2023,0,0,
1631030140775047168,uva captains 🥹,,2023-03-01T20:34:23.000Z,Wed Mar 01 20:34:23 +0000 2023,0,0,
1630625274651099137,Stream UCD Raasleela Mix for Minecraft goodness on SoundCloud - ATK  https://t.co/lf6S96IR0y,,2023-02-28T17:45:35.000Z,Tue Feb 28 17:45:35 +0000 2023,5,0,
1630625215947608064,Best magic carpet gimmick?,,2023-02-28T17:45:21.000Z,Tue Feb 28 17:45:21 +0000 2023,1,0,
1630625093423616000,Best bomb gimmick?,,2023-02-28T17:44:52.000Z,Tue Feb 28 17:44:52 +0000 2023,0,0,
1630624943603077120,vcu y'all are so cute,,2023-02-28T17:44:16.000Z,Tue Feb 28 17:44:16 +0000 2023,11,0,
1630624918340796417,of all the terrible comps i’ve been to the number of things that went wrong at taaza was truly impressive,,2023-02-28T17:44:10.000Z,Tue Feb 28 17:44:10 +0000 2023,2,0,
1630624890222149633,Anand’s reaction to placing 😭😭,,2023-02-28T17:44:04.000Z,Tue Feb 28 17:44:04 +0000 2023,5,0,
1630624867119939584,cmu loves amolika so much they cloned her,,2023-02-28T17:43:58.000Z,Tue Feb 28 17:43:58 +0000 2023,2,0,
1630624847201173504,Hot take: placings in the lobby was hype. All the teams cheering for the placing teams and feeling their happiness and excitement up close was inspiring af 🥹,,2023-02-28T17:43:53.000Z,Tue Feb 28 17:43:53 +0000 2023,9,0,
1630624825470484480,https://t.co/tdtNCm7SQT,,2023-02-28T17:43:48.000Z,Tue Feb 28 17:43:48 +0000 2023,4,0,
1630624775600242689,hoosierraas was so fun to watch,,2023-02-28T17:43:36.000Z,Tue Feb 28 17:43:36 +0000 2023,6,0,
1630624753705975810,Ponni from Hooraas has the cutest smile on and off stage,,2023-02-28T17:43:31.000Z,Tue Feb 28 17:43:31 +0000 2023,2,0,
1630624732327608320,Who is the girl in the hourglass in Ric Raas 😍😍,,2023-02-28T17:43:26.000Z,Tue Feb 28 17:43:26 +0000 2023,6,0,
1630624713562279936,never coming back to taaza,,2023-02-28T17:43:21.000Z,Tue Feb 28 17:43:21 +0000 2023,0,0,
1630624686655807489,Taaza was the WORST comp. who starts tech time &amp; viewing before teams are aware?!?! board was a mess and weren't helpful &amp; AP closed before we even got in. only good thing were the liaisons atp,,2023-02-28T17:43:15.000Z,Tue Feb 28 17:43:15 +0000 2023,1,0,
1630624660516913153,"if there’s a ton of teams with the same number of bid points, ras should invite all of them. give me a 12 team show!",,2023-02-28T17:43:09.000Z,Tue Feb 28 17:43:09 +0000 2023,3,0,
1630624639356669952,UVA is actually one of the most attractive teams,,2023-02-28T17:43:04.000Z,Tue Feb 28 17:43:04 +0000 2023,0,0,
1630624619362422784,Om from UMD could have my cake and eat it too,,2023-02-28T17:42:59.000Z,Tue Feb 28 17:42:59 +0000 2023,3,0,
1630624595832369153,met 2 freshman vcu girls at AP they’re so fine,,2023-02-28T17:42:53.000Z,Tue Feb 28 17:42:53 +0000 2023,4,0,
1630624566874877952,gtr was so well run and all the teams were so sweet omg.,,2023-02-28T17:42:46.000Z,Tue Feb 28 17:42:46 +0000 2023,6,0,
1630624535824433152,spent half the weekend thinking about my dancing and the other half trying to rizz up my liaison,,2023-02-28T17:42:39.000Z,Tue Feb 28 17:42:39 +0000 2023,2,1,
1630624511895928832,shoutout taaza head ops fr,,2023-02-28T17:42:33.000Z,Tue Feb 28 17:42:33 +0000 2023,1,0,
1630624495408136192,why can’t some judges just admit that sometimes the placings are actually shit💀,,2023-02-28T17:42:29.000Z,Tue Feb 28 17:42:29 +0000 2023,0,0,
1630624476626030593,we really let UCSD and UVA cook!!!! SO HAPPY FOR THEM,,2023-02-28T17:42:25.000Z,Tue Feb 28 17:42:25 +0000 2023,10,0,
1630624453817438209,hooraas well deserved to place but be grateful bruh,,2023-02-28T17:42:19.000Z,Tue Feb 28 17:42:19 +0000 2023,0,0,
1630624429817610240,Taaza set the new record for worst comp,,2023-02-28T17:42:14.000Z,Tue Feb 28 17:42:14 +0000 2023,0,0,
1630624413703094274,improvement from hoosierraas is insane. saw u exhibition at royalty AND THE SHIT YOU GUYS PULLED THIS WEEKEND WAS 😍😍😍😍😍😍😍😍😍😍,,2023-02-28T17:42:10.000Z,Tue Feb 28 17:42:10 +0000 2023,11,0,
1630624384368148481,taaza placings were a joke lmao,,2023-02-28T17:42:03.000Z,Tue Feb 28 17:42:03 +0000 2023,0,0,
1630624360406065152,iu hoosierraas is so underrated. y’all were fr so hype at gtr all love to you🫶🏼🫶🏼🫶🏼🫶🏼,,2023-02-28T17:41:57.000Z,Tue Feb 28 17:41:57 +0000 2023,8,0,
1630624338125950977,vcu intro scene was sexy asf,,2023-02-28T17:41:52.000Z,Tue Feb 28 17:41:52 +0000 2023,7,0,
1630624204914831361,w Milan on umd,,2023-02-28T17:41:20.000Z,Tue Feb 28 17:41:20 +0000 2023,5,0,
1630624185142898689,the two vcu girls in the middle of girls solo holy fuck,,2023-02-28T17:41:15.000Z,Tue Feb 28 17:41:15 +0000 2023,5,0,
1630624163248627712,Taza Logistics board completely BOTCHED this comp. Like did you plan everything last minute?,,2023-02-28T17:41:10.000Z,Tue Feb 28 17:41:10 +0000 2023,0,0,
1630624139794059264,is krishan from GTRR single?? asking for a friend,,2023-02-28T17:41:05.000Z,Tue Feb 28 17:41:05 +0000 2023,0,0,
1630624122865848320,the tall boy on UCSD 🤤,,2023-02-28T17:41:01.000Z,Tue Feb 28 17:41:01 +0000 2023,11,0,
1630624104511598592,literally how tf was taaza allowed to happen,,2023-02-28T17:40:56.000Z,Tue Feb 28 17:40:56 +0000 2023,0,0,
1630624083263254529,"Despite having to get new costumes, Cornell killed it!!",,2023-02-28T17:40:51.000Z,Tue Feb 28 17:40:51 +0000 2023,7,0,
1630624062413127686,Taaza ap venue has been forced to close because of 7 health code violations,,2023-02-28T17:40:46.000Z,Tue Feb 28 17:40:46 +0000 2023,4,0,
1630624041156632577,i love uva cheering all the teams on,,2023-02-28T17:40:41.000Z,Tue Feb 28 17:40:41 +0000 2023,2,0,
1630624019786637312,W taaza liaisons we &lt;3 y’all,,2023-02-28T17:40:36.000Z,Tue Feb 28 17:40:36 +0000 2023,10,0,
1630623993349967872,the food at taaza was colder than the weather there,,2023-02-28T17:40:30.000Z,Tue Feb 28 17:40:30 +0000 2023,2,0,
1630623972378431493,"7/8 teams at ats have placed this year, can’t wait to see them all perform next week",,2023-02-28T17:40:25.000Z,Tue Feb 28 17:40:25 +0000 2023,1,0,
1630623949062279168,Taaza needs a trigger warning #prayforeveryteamthatwent,,2023-02-28T17:40:19.000Z,Tue Feb 28 17:40:19 +0000 2023,0,0,
1630623909560344576,uva i love your chant,,2023-02-28T17:40:10.000Z,Tue Feb 28 17:40:10 +0000 2023,3,0,
1630623859748794373,Taaza placings proved that AE really doesnt matter to judges its execution over everything,,2023-02-28T17:39:58.000Z,Tue Feb 28 17:39:58 +0000 2023,1,0,
1630623832896835584,why has every single liaison we've had this season been useless,,2023-02-28T17:39:51.000Z,Tue Feb 28 17:39:51 +0000 2023,0,0,
1630623808922206208,tar heels were robbed tbh they did so well at taaza!!,,2023-02-28T17:39:46.000Z,Tue Feb 28 17:39:46 +0000 2023,0,0,
1630623789569679360,Not trying to send hate at all but just curious - can someone explain why UCF gets ranked above NEU if NEU placed above them at DRD?,,2023-02-28T17:39:41.000Z,Tue Feb 28 17:39:41 +0000 2023,0,0,
1630623761056813057,How did we pay extra for Taaza afterparty only for it to end in 15 minutes,,2023-02-28T17:39:34.000Z,Tue Feb 28 17:39:34 +0000 2023,1,0,
1630623704949612544,You can tell a vt alum makes all the ras insta posts because it’s always vt people lol,,2023-02-28T17:39:21.000Z,Tue Feb 28 17:39:21 +0000 2023,1,0,
1630623666475253760,Liaisons CARRIED taaza,,2023-02-28T17:39:12.000Z,Tue Feb 28 17:39:12 +0000 2023,2,0,
1630623609508233216,VCU WAS SO GOOD INSANELY AMAZED AT HOW WELL THEY PERFORMED!!,,2023-02-28T17:38:58.000Z,Tue Feb 28 17:38:58 +0000 2023,9,0,
1630623588440215552,UCF girls are so gooood,,2023-02-28T17:38:53.000Z,Tue Feb 28 17:38:53 +0000 2023,3,0,
1630623567992987649,Ucsd deserved this. Been waiting on them to place.,,2023-02-28T17:38:48.000Z,Tue Feb 28 17:38:48 +0000 2023,13,0,
1630623547667406850,shree philthy raas😺,,2023-02-28T17:38:43.000Z,Tue Feb 28 17:38:43 +0000 2023,4,0,
1630623525773123584,taaza ap lasted 20 minutes longer than nasha ap!,,2023-02-28T17:38:38.000Z,Tue Feb 28 17:38:38 +0000 2023,3,0,
1630623500095590401,taaza board was annoying,,2023-02-28T17:38:32.000Z,Tue Feb 28 17:38:32 +0000 2023,0,0,
1630623480881516544,"as a dancer for 4 years, taaza is the worst comp I’ve been to. Horrible logistics and useless board members.",,2023-02-28T17:38:28.000Z,Tue Feb 28 17:38:28 +0000 2023,0,0,
1630623460312616961,washu pulling up in suits to mixer was so funny but cool enough to make me want to do it too,,2023-02-28T17:38:23.000Z,Tue Feb 28 17:38:23 +0000 2023,5,0,
1630623440016388096,UCF girls are beautiful,,2023-02-28T17:38:18.000Z,Tue Feb 28 17:38:18 +0000 2023,2,0,
1630623413109948416,https://t.co/awJzpwn2ye,,2023-02-28T17:38:11.000Z,Tue Feb 28 17:38:11 +0000 2023,8,0,
1630623290334281729,"round of applause for UCSD’s prop chairs, y’alls set goes hard! 🤩",,2023-02-28T17:37:42.000Z,Tue Feb 28 17:37:42 +0000 2023,19,0,
1630623266699366400,Why are all the girls on GTR board so pretty,,2023-02-28T17:37:36.000Z,Tue Feb 28 17:37:36 +0000 2023,0,0,
1630623246419886082,I genuinely think i black out every single comp weekend it all feels like a fever dream,,2023-02-28T17:37:32.000Z,Tue Feb 28 17:37:32 +0000 2023,1,0,
1630623223703572482,Vt dhamaal is actually the sweetest team ever - love your liaisons from taaza,,2023-02-28T17:37:26.000Z,Tue Feb 28 17:37:26 +0000 2023,7,2,
1630623200806842369,"Aayush from VT dhamaal is actually my favorite human being, we all need an aayush in our lives. Keep slaying queen :)",,2023-02-28T17:37:21.000Z,Tue Feb 28 17:37:21 +0000 2023,22,0,
1630623170406526976,didn’t know robberies happened outside of baltimore,,2023-02-28T17:37:13.000Z,Tue Feb 28 17:37:13 +0000 2023,0,0,
1630623147253985280,GTR making props breakdown 12-2 am wild bro,,2023-02-28T17:37:08.000Z,Tue Feb 28 17:37:08 +0000 2023,0,0,
1630623126626385921,Who the fuck was the other Taaza director? I only saw the SCR captain doing shit the entire weekend.,,2023-02-28T17:37:03.000Z,Tue Feb 28 17:37:03 +0000 2023,8,0,
1630623100399411200,GTR mixer dj can hmu,,2023-02-28T17:36:57.000Z,Tue Feb 28 17:36:57 +0000 2023,0,0,
1630623074247925760,Can I hire ucf props team for my teams set? y’all are amazing,,2023-02-28T17:36:51.000Z,Tue Feb 28 17:36:51 +0000 2023,1,0,
1630623054362742784,Does any team have a good way of storing pvc?,,2023-02-28T17:36:46.000Z,Tue Feb 28 17:36:46 +0000 2023,3,0,
1630623034532048900,nobody came to play this weekend. jesus.,,2023-02-28T17:36:41.000Z,Tue Feb 28 17:36:41 +0000 2023,1,0,
1630622996611358720,Shoutout to Vishnu from Taaza for being so on top of everything. We love you❤️,,2023-02-28T17:36:32.000Z,Tue Feb 28 17:36:32 +0000 2023,1,0,
1630622974222143488,I love how the clueless taaza director is sending thank you messages to us when we know which exec director made shit happen this weekend,,2023-02-28T17:36:27.000Z,Tue Feb 28 17:36:27 +0000 2023,0,0,
1630622949698068481,Saket with the gtr makeout corner 👀,,2023-02-28T17:36:21.000Z,Tue Feb 28 17:36:21 +0000 2023,1,0,
1630622931100508164,I saw the 1 hr 38 min duration on gtr's livestream and I just knew it was gonna be bad lol,,2023-02-28T17:36:16.000Z,Tue Feb 28 17:36:16 +0000 2023,0,0,
1630622909483081728,uva gameshow is just uva game of life italicized,,2023-02-28T17:36:11.000Z,Tue Feb 28 17:36:11 +0000 2023,0,0,
1630622881804849152,"Had a great time at GTR, all of board and our liaisons were so nice and the merch was fire",,2023-02-28T17:36:05.000Z,Tue Feb 28 17:36:05 +0000 2023,0,0,
1630622861097603072,whoever painted vcu castle needs a raise FR,,2023-02-28T17:36:00.000Z,Tue Feb 28 17:36:00 +0000 2023,6,0,
1630622840298012672,why are raas boys so sexy 🥵😳,,2023-02-28T17:35:55.000Z,Tue Feb 28 17:35:55 +0000 2023,1,0,
1630622795314139136,Jk gtr livestream is 100% worse https://t.co/L0fCSlzokP,,2023-02-28T17:35:44.000Z,Tue Feb 28 17:35:44 +0000 2023,0,0,
1630622730239496193,why is this the season of shitty livestreams lmao... Can't decide if taaza or gtr livestream is worse,,2023-02-28T17:35:29.000Z,Tue Feb 28 17:35:29 +0000 2023,0,0,
1630622681937879040,Why didn’t DJ KP do the after party,,2023-02-28T17:35:17.000Z,Tue Feb 28 17:35:17 +0000 2023,0,0,
1630622660488200193,On the edge at GTR afters,,2023-02-28T17:35:12.000Z,Tue Feb 28 17:35:12 +0000 2023,0,0,
1630622636350001153,you can spot rushil from a mile away in UCFs routine 🫡,,2023-02-28T17:35:06.000Z,Tue Feb 28 17:35:06 +0000 2023,1,0,
1630622617794404352,St. Louis not it. Pop pop pop!,,2023-02-28T17:35:02.000Z,Tue Feb 28 17:35:02 +0000 2023,0,0,
1630622593136074753,Yoo ppl popping fireworks at gt rafters gawd damn,,2023-02-28T17:34:56.000Z,Tue Feb 28 17:34:56 +0000 2023,0,0,
1630622573439631360,Gun shots at gtr after party crazy fr,,2023-02-28T17:34:51.000Z,Tue Feb 28 17:34:51 +0000 2023,1,0,
1630622554481369088,PHILTHY RAAS WELL DESERVEDDDDD WOOHOOO,,2023-02-28T17:34:47.000Z,Tue Feb 28 17:34:47 +0000 2023,1,0,
1630622534747193344,Ruckus finally placing as they should,,2023-02-28T17:34:42.000Z,Tue Feb 28 17:34:42 +0000 2023,8,0,
1630622512437673984,I was at Taaza for eight minutes I better get a refund,,2023-02-28T17:34:37.000Z,Tue Feb 28 17:34:37 +0000 2023,0,1,
1630622490497273856,bruh Taaza AP venue didn’t have a liquor license L,,2023-02-28T17:34:31.000Z,Tue Feb 28 17:34:31 +0000 2023,0,0,
1630622470159093760,Ruckus genie hat gimmick is one of the best ways of switching dancers on stage I've ever seen!!! Love when teams embrace the switch and make it part of their choreo rather than hiding it,,2023-02-28T17:34:27.000Z,Tue Feb 28 17:34:27 +0000 2023,13,0,
1630622443072286720,"FROM DISTRICT 12, ITS THE GIRL ON FIREEEE",,2023-02-28T17:34:20.000Z,Tue Feb 28 17:34:20 +0000 2023,6,0,
1630622420515307521,There's more teams with 12-14 dancers than a normal set of 16 that I can count this year lmao but they all killing it!!!!,,2023-02-28T17:34:15.000Z,Tue Feb 28 17:34:15 +0000 2023,1,0,
1630622392686112768,"UCSD routine good but there's far too many moments where they stop doing footwork and just stand/sit in place, kinda breaks up their momentum",,2023-02-28T17:34:08.000Z,Tue Feb 28 17:34:08 +0000 2023,0,0,
1630622334079090688,did anyone notice philthy using raga's nile river sound effects from last year,,2023-02-28T17:33:54.000Z,Tue Feb 28 17:33:54 +0000 2023,0,0,
1630622309819240448,s/o to UCF girls for wearing matching leggings with their skirts!!! A little effort makes a big diff!,,2023-02-28T17:33:48.000Z,Tue Feb 28 17:33:48 +0000 2023,1,0,
1630622289984376832,not me finding the raas placings for taaza on the ras insta while i was actively at the comp 💀,,2023-02-28T17:33:44.000Z,Tue Feb 28 17:33:44 +0000 2023,1,0,
1630622268245291009,Ruckus boom padi for a Jafar song hits HARD,,2023-02-28T17:33:38.000Z,Tue Feb 28 17:33:38 +0000 2023,12,0,
1630622246191661057,UCF boys synchronized head bobs with money printer gimmick GAVE ME CHILLS,,2023-02-28T17:33:33.000Z,Tue Feb 28 17:33:33 +0000 2023,2,0,
